Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,Total_Trans_Amt,Total_Trans_Ct,avg_spend,Education_Level,Card_Category
41.0,6,2.0,15641.0,2379,0.152,3769.0,76.0,49.5921052631579,Graduate,Blue
34.0,5,3.0,2369.0,1405,0.593,3034.0,51.0,59.490196078431374,College,Blue
27.0,5,3.0,14335.0,938,0.065,3610.0,75.0,48.13333333333333,Uneducated,Silver
36.0,4,1.0,1976.0,1694,0.857,3675.0,81.0,45.370370370370374,Unknown,Blue
30.0,3,1.0,3734.0,0,0.0,3144.0,62.0,50.70967741935484,Unknown,Blue
27.0,3,2.0,11880.0,2025,0.17,1789.0,42.0,42.595238095238095,Graduate,Blue
37.0,5,2.0,4188.0,0,0.0,3492.0,69.0,50.608695652173914,Unknown,Blue
36.0,6,3.0,2295.0,1015,0.442,3366.0,82.0,41.048780487804876,High School,Blue
31.0,6,3.0,5496.0,0,0.0,1913.0,34.0,56.26470588235294,Graduate,Blue
36.0,5,3.0,12342.0,0,0.0,1430.0,37.0,38.648648648648646,Graduate,Blue
36.0,4,2.0,1928.0,1125,0.584,2190.0,30.0,73.0,College,Blue
36.0,3,3.0,5483.0,535,0.098,2051.0,49.0,41.857142857142854,High School,Blue
26.0,6,3.0,33408.0,0,0.0,3754.0,77.0,48.753246753246756,Graduate,Blue
31.0,3,3.0,2934.0,2517,0.858,2484.0,55.0,45.163636363636364,Graduate,Blue
36.0,6,1.0,7084.0,0,0.0,3838.0,66.0,58.15151515151515,College,Blue
36.0,3,1.0,8896.0,1338,0.15,4252.0,70.0,60.74285714285714,Doctorate,Blue
33.0,6,2.0,17165.0,1153,0.067,4063.0,62.0,65.53225806451613,Graduate,Blue
36.0,3,3.0,20274.0,2100,0.104,5274.0,66.0,79.9090909090909,Graduate,Blue
47.0,5,2.0,7030.0,994,0.141,3211.0,69.0,46.53623188405797,High School,Blue
34.0,6,1.0,7210.0,782,0.108,4249.0,75.0,56.653333333333336,Graduate,Blue
36.0,6,3.0,8026.0,2202,0.274,4072.0,72.0,56.55555555555556,High School,Blue
38.0,6,4.0,23692.0,2402,0.101,3632.0,62.0,58.58064516129032,Doctorate,Blue
25.0,3,3.0,10534.0,0,0.0,3456.0,72.0,48.0,Graduate,Blue
54.0,3,2.0,2721.0,0,0.0,2088.0,37.0,56.432432432432435,Graduate,Blue
44.0,5,2.0,3104.0,1791,0.577,4006.0,76.0,52.71052631578947,Uneducated,Blue
40.0,4,2.0,34516.0,1185,0.034,3874.0,72.0,53.80555555555556,Graduate,Blue
36.0,3,1.0,10998.0,1586,0.144,2237.0,33.0,67.78787878787878,Unknown,Blue
38.0,2,3.0,6967.0,1767,0.254,1919.0,38.0,50.5,Graduate,Blue
32.0,3,2.0,21718.0,2386,0.11,3492.0,66.0,52.90909090909091,High School,Blue
45.0,5,3.0,14366.0,888,0.062,3868.0,66.0,58.60606060606061,College,Blue
43.0,6,1.0,1816.0,1052,0.579,4175.0,65.0,64.23076923076923,College,Blue
36.0,4,1.0,9037.0,1544,0.171,1627.0,27.0,60.25925925925926,Graduate,Blue
33.0,4,3.0,18737.0,0,0.0,4010.0,76.0,52.76315789473684,Graduate,Silver
32.0,6,1.0,5916.0,983,0.166,3752.0,75.0,50.026666666666664,Unknown,Blue
33.0,5,1.0,9442.0,838,0.089,3157.0,63.0,50.111111111111114,High School,Blue
33.0,5,4.0,1527.0,0,0.0,1877.0,38.0,49.39473684210526,Uneducated,Blue
38.0,4,1.0,8101.0,1266,0.156,3226.0,53.0,60.867924528301884,Graduate,Blue
55.0,5,1.0,14963.0,1616,0.108,3242.0,58.0,55.89655172413793,College,Blue
33.0,6,3.0,3855.0,1188,0.308,3885.0,83.0,46.80722891566265,Graduate,Blue
24.0,4,3.0,2310.0,1306,0.565,4343.0,74.0,58.689189189189186,Graduate,Blue
30.0,6,2.0,9771.0,1776,0.182,2778.0,53.0,52.41509433962264,Graduate,Blue
33.0,4,3.0,16037.0,0,0.0,3048.0,70.0,43.542857142857144,Post-Graduate,Blue
39.0,2,3.0,14839.0,512,0.035,1453.0,26.0,55.88461538461539,High School,Blue
39.0,5,2.0,34516.0,1461,0.042,3416.0,70.0,48.8,Uneducated,Silver
40.0,3,3.0,30314.0,776,0.026,3290.0,82.0,40.1219512195122,Unknown,Blue
35.0,5,3.0,3538.0,0,0.0,4123.0,74.0,55.71621621621622,Graduate,Blue
32.0,6,3.0,30820.0,1724,0.056,3402.0,75.0,45.36,Graduate,Blue
39.0,3,3.0,2680.0,1652,0.616,3382.0,58.0,58.310344827586206,Uneducated,Blue
41.0,3,3.0,7478.0,1775,0.237,4042.0,79.0,51.164556962025316,High School,Blue
31.0,6,2.0,18584.0,2446,0.132,3504.0,64.0,54.75,Graduate,Blue
36.0,3,5.0,15412.0,0,0.0,3993.0,73.0,54.6986301369863,College,Blue
40.0,6,2.0,5376.0,804,0.15,4511.0,74.0,60.95945945945946,Doctorate,Blue
36.0,3,3.0,18873.0,0,0.0,2021.0,38.0,53.18421052631579,Uneducated,Blue
27.0,4,1.0,5341.0,0,0.0,1955.0,47.0,41.59574468085106,Doctorate,Blue
38.0,3,3.0,7084.0,0,0.0,2287.0,44.0,51.97727272727273,High School,Blue
29.0,2,2.0,7498.0,2319,0.309,1676.0,51.0,32.86274509803921,High School,Blue
40.0,6,2.0,5450.0,1674,0.307,3722.0,77.0,48.33766233766234,High School,Blue
36.0,2,3.0,3250.0,1721,0.53,1714.0,32.0,53.5625,Uneducated,Blue
36.0,6,1.0,12590.0,931,0.074,4182.0,78.0,53.61538461538461,Uneducated,Silver
36.0,6,3.0,25133.0,0,0.0,4033.0,73.0,55.24657534246575,Post-Graduate,Silver
30.0,3,2.0,6006.0,1576,0.262,3199.0,65.0,49.215384615384615,Unknown,Blue
34.0,6,3.0,3269.0,1601,0.49,3966.0,74.0,53.5945945945946,Unknown,Blue
34.0,4,2.0,28262.0,1483,0.052,3855.0,66.0,58.40909090909091,High School,Blue
32.0,5,2.0,34516.0,1182,0.034,2440.0,54.0,45.18518518518518,High School,Silver
36.0,6,1.0,14164.0,1525,0.108,3749.0,59.0,63.54237288135593,Unknown,Blue
41.0,4,1.0,1752.0,611,0.349,4864.0,76.0,64.0,Post-Graduate,Blue
32.0,5,3.0,4204.0,0,0.0,3799.0,85.0,44.694117647058825,College,Blue
37.0,5,3.0,8017.0,0,0.0,3042.0,55.0,55.30909090909091,Graduate,Blue
43.0,4,2.0,6649.0,1781,0.268,1609.0,28.0,57.464285714285715,Unknown,Blue
36.0,6,1.0,2797.0,850,0.304,3652.0,64.0,57.0625,Doctorate,Blue
15.0,3,1.0,10693.0,2517,0.235,4138.0,76.0,54.44736842105263,High School,Blue
38.0,6,3.0,3026.0,1888,0.624,3687.0,58.0,63.56896551724138,Graduate,Blue
36.0,6,3.0,1438.3,787,0.547,4587.0,58.0,79.08620689655173,College,Blue
30.0,5,2.0,11277.0,1747,0.155,2033.0,56.0,36.30357142857143,Uneducated,Blue
38.0,5,3.0,34516.0,0,0.0,3250.0,63.0,51.58730158730159,Uneducated,Blue
36.0,6,1.0,11533.0,1418,0.123,4038.0,63.0,64.0952380952381,High School,Silver
36.0,2,3.0,22917.0,0,0.0,2045.0,45.0,45.44444444444444,Unknown,Blue
42.0,6,2.0,34516.0,1230,0.036,2100.0,38.0,55.26315789473684,Graduate,Silver
36.0,5,3.0,11884.0,1339,0.113,4134.0,72.0,57.416666666666664,Uneducated,Silver
38.0,5,3.0,2808.0,2264,0.806,3562.0,74.0,48.13513513513514,Uneducated,Blue
16.0,6,3.0,34516.0,0,0.0,2655.0,64.0,41.484375,College,Silver
36.0,6,2.0,11236.0,576,0.051,4253.0,80.0,53.1625,Post-Graduate,Blue
27.0,3,3.0,2664.0,0,0.0,3906.0,74.0,52.78378378378378,Graduate,Blue
38.0,6,3.0,2468.0,0,0.0,3371.0,62.0,54.37096774193548,Uneducated,Blue
31.0,5,3.0,34516.0,1566,0.045,3961.0,53.0,74.73584905660377,Uneducated,Silver
45.0,4,3.0,3183.0,1358,0.427,3988.0,81.0,49.23456790123457,High School,Blue
36.0,2,3.0,1438.3,0,0.0,1651.0,42.0,39.30952380952381,Graduate,Blue
36.0,6,3.0,24528.0,2396,0.098,4070.0,67.0,60.74626865671642,Uneducated,Blue
40.0,5,2.0,10062.0,1149,0.114,1964.0,44.0,44.63636363636363,High School,Silver
35.0,3,3.0,9589.0,628,0.065,3971.0,66.0,60.166666666666664,Graduate,Blue
37.0,4,3.0,5826.0,0,0.0,3756.0,73.0,51.45205479452055,Unknown,Blue
41.0,3,1.0,3521.0,672,0.191,3291.0,65.0,50.63076923076923,Graduate,Blue
39.0,3,2.0,7323.0,0,0.0,4666.0,87.0,53.632183908045974,Uneducated,Blue
36.0,6,3.0,13049.0,943,0.072,3944.0,72.0,54.77777777777778,Graduate,Blue
28.0,3,4.0,5216.0,1519,0.291,3434.0,49.0,70.08163265306122,Post-Graduate,Blue
54.0,6,5.0,7699.0,1758,0.228,5103.0,62.0,82.30645161290323,Uneducated,Blue
31.0,5,1.0,25837.0,1812,0.07,3783.0,70.0,54.042857142857144,Unknown,Blue
39.0,4,2.0,4389.0,981,0.224,3598.0,75.0,47.973333333333336,Graduate,Blue
27.0,4,2.0,13429.0,1246,0.093,3929.0,66.0,59.53030303030303,Graduate,Blue
38.0,4,3.0,7958.0,1559,0.196,4962.0,72.0,68.91666666666667,Uneducated,Blue
55.0,3,5.0,3807.0,2517,0.661,1739.0,36.0,48.30555555555556,High School,Blue
40.0,3,5.0,4097.0,655,0.16,2611.0,51.0,51.19607843137255,Unknown,Blue
36.0,1,3.0,33384.0,0,0.0,2066.0,46.0,44.91304347826087,Graduate,Blue
45.0,5,3.0,4417.0,0,0.0,4253.0,72.0,59.06944444444444,Graduate,Blue
41.0,4,3.0,2628.0,2195,0.835,3608.0,68.0,53.05882352941177,Graduate,Blue
35.0,5,1.0,16054.0,0,0.0,3449.0,75.0,45.986666666666665,Uneducated,Blue
36.0,2,3.0,1438.3,0,0.0,1739.0,44.0,39.52272727272727,Graduate,Blue
39.0,3,1.0,12295.0,1292,0.105,4177.0,63.0,66.3015873015873,High School,Blue
34.0,5,3.0,12420.0,0,0.0,4422.0,70.0,63.17142857142857,Doctorate,Blue
40.0,6,4.0,7037.0,0,0.0,4099.0,71.0,57.732394366197184,Unknown,Blue
42.0,6,2.0,11634.0,0,0.0,4447.0,74.0,60.0945945945946,Post-Graduate,Blue
42.0,3,2.0,15987.0,193,0.012,2021.0,46.0,43.93478260869565,Doctorate,Platinum
52.0,3,2.0,3880.0,2517,0.649,3163.0,65.0,48.66153846153846,Unknown,Blue
21.0,4,1.0,6899.0,0,0.0,3848.0,71.0,54.19718309859155,College,Blue
41.0,4,2.0,30560.0,0,0.0,3736.0,55.0,67.92727272727272,Uneducated,Blue
44.0,1,3.0,4384.0,0,0.0,1832.0,49.0,37.38775510204081,Unknown,Blue
34.0,6,3.0,1511.0,0,0.0,1329.0,35.0,37.97142857142857,High School,Blue
47.0,3,3.0,7477.0,1960,0.262,3618.0,76.0,47.60526315789474,Uneducated,Blue
36.0,4,3.0,9595.0,509,0.053,4050.0,72.0,56.25,Unknown,Blue
40.0,6,2.0,7333.0,875,0.119,3636.0,48.0,75.75,Uneducated,Blue
36.0,3,3.0,15221.0,1166,0.077,3848.0,68.0,56.588235294117645,Doctorate,Blue
15.0,4,2.0,2243.0,1944,0.867,3216.0,77.0,41.76623376623377,Uneducated,Blue
31.0,6,3.0,2960.0,1835,0.62,3941.0,64.0,61.578125,Uneducated,Blue
36.0,4,3.0,10816.0,871,0.081,3221.0,68.0,47.36764705882353,High School,Blue
26.0,3,1.0,2917.0,2216,0.76,4524.0,67.0,67.5223880597015,High School,Blue
36.0,3,3.0,2568.0,1603,0.624,3616.0,85.0,42.54117647058823,Graduate,Blue
30.0,6,3.0,4539.0,2053,0.452,2960.0,67.0,44.17910447761194,College,Blue
36.0,3,3.0,2025.0,1701,0.84,4056.0,71.0,57.12676056338028,Graduate,Blue
46.0,4,1.0,6249.0,2517,0.403,3988.0,68.0,58.64705882352941,Uneducated,Blue
35.0,4,5.0,1686.0,1271,0.754,3445.0,64.0,53.828125,High School,Blue
25.0,5,3.0,2772.0,1782,0.643,4739.0,88.0,53.85227272727273,Graduate,Blue
26.0,4,1.0,2652.0,2496,0.9132300000000001,3691.0,58.0,63.63793103448276,Post-Graduate,Blue
40.0,4,3.0,6492.0,719,0.111,4828.0,78.0,61.8974358974359,Doctorate,Blue
36.0,3,1.0,3167.0,1387,0.438,4587.0,76.0,60.35526315789474,Unknown,Blue
30.0,3,1.0,3244.0,2260,0.697,2313.0,39.0,59.30769230769231,Graduate,Blue
36.0,6,3.0,34516.0,1698,0.049,3498.0,68.0,51.44117647058823,Unknown,Silver
52.0,1,2.0,3091.0,2517,0.814,1844.0,49.0,37.63265306122449,Uneducated,Blue
44.0,4,3.0,3778.0,0,0.0,2367.0,45.0,52.6,High School,Blue
50.0,6,2.0,12698.0,2361,0.186,4425.0,75.0,59.0,High School,Blue
43.0,5,3.0,8346.0,1452,0.174,4141.0,79.0,52.41772151898734,High School,Blue
38.0,3,4.0,7560.0,788,0.104,4296.0,68.0,63.1764705882353,Uneducated,Blue
30.0,5,2.0,1924.0,1471,0.765,3521.0,58.0,60.706896551724135,Post-Graduate,Blue
36.0,2,3.0,29149.0,0,0.0,2106.0,56.0,37.607142857142854,High School,Blue
33.0,6,4.0,3160.0,1180,0.373,3740.0,68.0,55.0,Uneducated,Blue
40.0,4,3.0,1438.3,0,0.0,4869.0,66.0,73.77272727272727,Graduate,Blue
28.0,2,3.0,1535.0,0,0.0,1921.0,41.0,46.853658536585364,Unknown,Blue
35.0,4,4.0,1438.3,696,0.484,4307.0,76.0,56.671052631578945,College,Blue
34.0,4,2.0,8109.0,541,0.067,3609.0,77.0,46.87012987012987,Unknown,Blue
36.0,4,4.0,5853.0,1190,0.203,3595.0,80.0,44.9375,Unknown,Blue
33.0,4,2.0,2097.0,1250,0.596,4148.0,71.0,58.42253521126761,College,Blue
31.0,3,1.0,6292.0,0,0.0,3687.0,74.0,49.82432432432432,High School,Blue
55.0,4,3.0,23566.0,1670,0.071,3129.0,79.0,39.607594936708864,Graduate,Blue
27.0,4,2.0,4964.0,2316,0.467,3279.0,66.0,49.68181818181818,High School,Blue
35.0,6,3.0,11096.0,0,0.0,3949.0,69.0,57.231884057971016,Graduate,Blue
35.0,3,4.0,27391.0,587,0.021,2862.0,56.0,51.107142857142854,Post-Graduate,Blue
44.0,3,4.0,7050.0,1008,0.143,2176.0,39.0,55.794871794871796,Graduate,Blue
25.0,4,3.0,11721.0,1175,0.1,4187.0,73.0,57.35616438356164,Uneducated,Blue
30.0,4,1.0,19595.0,610,0.031,4079.0,65.0,62.753846153846155,Graduate,Blue
37.0,3,1.0,4786.0,0,0.0,4347.0,69.0,63.0,Graduate,Blue
36.0,5,3.0,22143.0,730,0.033,4263.0,62.0,68.75806451612904,High School,Blue
34.0,3,3.0,1561.0,0,0.0,1947.0,28.0,69.53571428571429,Unknown,Blue
30.0,6,2.0,11550.0,1505,0.13,3891.0,76.0,51.19736842105263,High School,Blue
38.0,6,2.0,3120.0,2517,0.807,2468.0,43.0,57.395348837209305,Graduate,Blue
29.0,6,2.0,4663.0,0,0.0,3831.0,81.0,47.2962962962963,Graduate,Blue
36.0,3,4.0,7840.0,0,0.0,4062.0,71.0,57.2112676056338,College,Blue
34.0,4,4.0,22074.0,0,0.0,4406.0,80.0,55.075,College,Blue
40.0,4,3.0,3532.0,764,0.216,4066.0,74.0,54.945945945945944,Graduate,Blue
35.0,3,4.0,8795.0,2517,0.286,4552.0,81.0,56.19753086419753,High School,Blue
41.0,3,3.0,6060.0,1687,0.278,3953.0,65.0,60.815384615384616,Graduate,Blue
32.0,5,2.0,25190.0,0,0.0,1533.0,41.0,37.390243902439025,College,Blue
35.0,3,3.0,5652.0,548,0.097,3710.0,70.0,53.0,Graduate,Blue
36.0,3,2.0,1606.0,1578,0.9132300000000001,2418.0,44.0,54.95454545454545,Unknown,Blue
36.0,4,4.0,2223.0,597,0.269,3331.0,67.0,49.71641791044776,Graduate,Blue
36.0,4,2.0,9191.0,1666,0.181,4275.0,83.0,51.506024096385545,College,Blue
35.0,3,1.0,2592.0,0,0.0,4177.0,85.0,49.141176470588235,College,Blue
40.0,6,3.0,7540.0,773,0.103,4755.0,58.0,81.98275862068965,High School,Blue
39.0,3,3.0,8580.0,1636,0.191,1880.0,37.0,50.810810810810814,Uneducated,Blue
51.0,3,3.0,1438.3,0,0.0,3877.0,70.0,55.385714285714286,Graduate,Blue
45.0,2,3.0,30540.0,0,0.0,1980.0,36.0,55.0,Graduate,Silver
38.0,4,1.0,7357.0,1069,0.145,3943.0,64.0,61.609375,High School,Blue
35.0,4,3.0,7255.0,0,0.0,3148.0,62.0,50.774193548387096,High School,Blue
44.0,3,3.0,9843.0,1273,0.129,3677.0,66.0,55.71212121212121,Graduate,Blue
36.0,6,1.0,1996.0,1544,0.774,3760.0,69.0,54.492753623188406,College,Blue
31.0,3,1.0,4098.0,1776,0.433,3939.0,84.0,46.892857142857146,Graduate,Blue
35.0,3,3.0,18358.0,1044,0.057,3920.0,85.0,46.11764705882353,High School,Blue
48.0,4,3.0,3968.0,1374,0.346,4641.0,65.0,71.4,Graduate,Blue
37.0,6,2.0,2793.0,1661,0.595,3247.0,69.0,47.05797101449275,High School,Blue
43.0,5,2.0,9619.0,1731,0.18,3690.0,76.0,48.55263157894737,Graduate,Blue
44.0,5,2.0,19030.0,912,0.048,4137.0,72.0,57.458333333333336,High School,Blue
35.0,6,3.0,5065.0,1362,0.269,3555.0,75.0,47.4,Graduate,Blue
46.0,4,2.0,10817.0,1142,0.106,3889.0,60.0,64.81666666666666,Graduate,Blue
37.0,5,1.0,2149.0,1796,0.836,5228.0,93.0,56.215053763440864,College,Blue
34.0,6,3.0,5395.0,1439,0.267,3523.0,79.0,44.59493670886076,Unknown,Blue
36.0,2,3.0,1610.0,0,0.0,2729.0,45.0,60.644444444444446,Graduate,Blue
31.0,3,2.0,3809.0,1165,0.306,2306.0,46.0,50.130434782608695,Post-Graduate,Blue
24.0,6,1.0,5544.0,1095,0.198,3829.0,55.0,69.61818181818182,Unknown,Blue
42.0,4,1.0,2473.0,1263,0.511,4597.0,80.0,57.4625,High School,Blue
37.0,4,3.0,34516.0,2386,0.069,3924.0,65.0,60.36923076923077,High School,Silver
38.0,2,3.0,10309.0,0,0.0,1760.0,40.0,44.0,College,Blue
36.0,4,3.0,4983.0,1355,0.272,1939.0,30.0,64.63333333333334,High School,Blue
24.0,3,2.0,3103.0,1783,0.575,4792.0,69.0,69.44927536231884,Graduate,Blue
36.0,6,1.0,2695.0,0,0.0,4557.0,94.0,48.47872340425532,Graduate,Blue
36.0,5,2.0,2494.0,1492,0.598,3407.0,61.0,55.85245901639344,Graduate,Blue
36.0,6,1.0,5039.0,1352,0.268,3300.0,68.0,48.529411764705884,Uneducated,Blue
37.0,3,1.0,12064.0,1312,0.109,4100.0,67.0,61.19402985074627,Graduate,Blue
35.0,3,3.0,10290.0,753,0.073,4326.0,81.0,53.407407407407405,Graduate,Blue
36.0,3,3.0,1438.3,0,0.0,1517.0,38.0,39.921052631578945,Uneducated,Blue
39.0,3,2.0,1773.0,0,0.0,1764.0,30.0,58.8,Unknown,Blue
36.0,4,2.0,30666.0,1046,0.034,3709.0,66.0,56.196969696969695,Graduate,Blue
38.0,4,3.0,1891.0,922,0.488,3822.0,69.0,55.391304347826086,Graduate,Blue
32.0,3,1.0,3304.0,1370,0.415,3914.0,70.0,55.91428571428571,College,Blue
36.0,4,1.0,7234.0,2000,0.276,4272.0,83.0,51.46987951807229,Graduate,Blue
35.0,4,2.0,2262.0,0,0.0,4113.0,83.0,49.55421686746988,High School,Blue
37.0,3,1.0,15626.0,1148,0.073,3386.0,65.0,52.09230769230769,High School,Blue
30.0,1,3.0,4579.0,1506,0.329,1915.0,44.0,43.52272727272727,Uneducated,Blue
31.0,4,3.0,25824.0,1170,0.045,3101.0,73.0,42.47945205479452,Graduate,Silver
49.0,3,2.0,15809.0,0,0.0,3109.0,48.0,64.77083333333333,Uneducated,Silver
32.0,6,1.0,2493.0,831,0.333,4274.0,68.0,62.85294117647059,Unknown,Blue
37.0,4,3.0,6593.0,0,0.0,3520.0,69.0,51.01449275362319,Unknown,Blue
40.0,6,3.0,1625.0,0,0.0,2314.0,43.0,53.81395348837209,Graduate,Blue
36.0,2,3.0,2121.0,0,0.0,1464.0,32.0,45.75,Graduate,Blue
40.0,5,1.0,2514.0,2251,0.895,3942.0,65.0,60.646153846153844,High School,Blue
52.0,6,3.0,32409.0,0,0.0,4218.0,66.0,63.90909090909091,High School,Blue
38.0,4,1.0,2623.0,1714,0.653,5237.0,76.0,68.90789473684211,Graduate,Blue
34.0,5,1.0,6401.0,1471,0.23,4465.0,63.0,70.87301587301587,Uneducated,Blue
36.0,4,1.0,5506.0,2129,0.387,4024.0,62.0,64.90322580645162,Graduate,Blue
34.0,5,3.0,2656.0,1166,0.439,4171.0,80.0,52.1375,Unknown,Blue
37.0,2,2.0,1461.0,0,0.0,2176.0,40.0,54.4,College,Blue
45.0,3,2.0,30899.0,0,0.0,1481.0,20.0,74.05,Unknown,Silver
45.0,5,3.0,1652.0,1318,0.798,4533.0,69.0,65.69565217391305,High School,Blue
49.0,5,1.0,3949.0,2024,0.513,3495.0,64.0,54.609375,Graduate,Blue
28.0,4,2.0,1478.0,524,0.355,2180.0,46.0,47.391304347826086,High School,Blue
36.0,6,2.0,6836.0,1607,0.235,4421.0,74.0,59.74324324324324,Uneducated,Blue
37.0,2,4.0,2339.0,0,0.0,1542.0,45.0,34.266666666666666,Graduate,Blue
41.0,5,2.0,2582.0,1399,0.542,2144.0,42.0,51.04761904761905,Graduate,Blue
55.0,6,2.0,11524.0,0,0.0,3598.0,72.0,49.97222222222222,Graduate,Blue
29.0,3,2.0,4205.0,2517,0.599,4256.0,69.0,61.68115942028985,Graduate,Blue
49.0,4,3.0,2433.0,1947,0.8,4269.0,88.0,48.51136363636363,Graduate,Blue
49.0,5,2.0,1443.0,0,0.0,4673.0,59.0,79.20338983050847,Uneducated,Blue
30.0,4,2.0,11926.0,1766,0.148,3778.0,84.0,44.976190476190474,Unknown,Blue
40.0,3,2.0,2110.0,844,0.4,4812.0,77.0,62.493506493506494,Graduate,Blue
35.0,3,3.0,6109.0,1549,0.254,4430.0,69.0,64.20289855072464,High School,Blue
45.0,5,4.0,34516.0,1938,0.056,2275.0,46.0,49.45652173913044,Graduate,Silver
28.0,3,2.0,1794.0,1019,0.568,4455.0,63.0,70.71428571428571,Uneducated,Blue
26.0,5,1.0,2230.0,0,0.0,3766.0,63.0,59.77777777777778,Uneducated,Blue
36.0,6,3.0,4377.0,1500,0.343,3900.0,62.0,62.903225806451616,Unknown,Blue
34.0,3,3.0,2516.0,0,0.0,2257.0,51.0,44.254901960784316,Unknown,Blue
31.0,5,2.0,34516.0,1433,0.042,2589.0,57.0,45.421052631578945,Unknown,Silver
47.0,1,3.0,1714.0,0,0.0,2279.0,46.0,49.54347826086956,High School,Blue
42.0,1,3.0,5798.0,2517,0.434,1860.0,43.0,43.25581395348837,Graduate,Blue
40.0,6,3.0,34516.0,1757,0.051,4223.0,81.0,52.135802469135804,Uneducated,Blue
22.0,3,3.0,20543.0,0,0.0,1874.0,42.0,44.61904761904762,Unknown,Blue
36.0,6,2.0,17811.0,643,0.036,3748.0,79.0,47.44303797468354,Unknown,Blue
40.0,4,3.0,1513.0,725,0.479,4042.0,72.0,56.138888888888886,Graduate,Blue
40.0,4,2.0,13490.0,1672,0.124,4205.0,75.0,56.06666666666667,High School,Blue
45.0,3,1.0,3476.0,1560,0.449,3496.0,58.0,60.275862068965516,Unknown,Blue
36.0,6,2.0,16026.0,1160,0.072,4418.0,59.0,74.88135593220339,Graduate,Blue
34.0,6,1.0,20755.0,2276,0.11,4615.0,79.0,58.41772151898734,Graduate,Blue
37.0,3,5.0,9051.0,1557,0.172,4169.0,72.0,57.90277777777778,Unknown,Blue
42.0,5,1.0,10057.0,0,0.0,2383.0,42.0,56.73809523809524,High School,Blue
27.0,6,2.0,2043.0,1725,0.844,5212.0,79.0,65.9746835443038,Graduate,Blue
25.0,6,4.0,2978.0,0,0.0,3879.0,95.0,40.83157894736842,High School,Blue
29.0,3,3.0,2017.0,1557,0.772,3875.0,75.0,51.666666666666664,College,Blue
36.0,5,2.0,13613.0,1172,0.086,4253.0,84.0,50.63095238095238,Graduate,Blue
36.0,3,3.0,2502.0,1488,0.595,3763.0,75.0,50.17333333333333,College,Blue
36.0,5,1.0,2049.0,1460,0.713,3514.0,79.0,44.48101265822785,Graduate,Blue
35.0,6,1.0,3560.0,751,0.211,4060.0,79.0,51.392405063291136,College,Blue
36.0,3,2.0,1438.3,0,0.0,4553.0,78.0,58.37179487179487,Unknown,Blue
41.0,5,3.0,31501.0,1810,0.057,3893.0,81.0,48.06172839506173,Graduate,Silver
36.0,5,1.0,5928.0,2517,0.425,3536.0,69.0,51.2463768115942,Unknown,Blue
34.0,5,3.0,33913.0,0,0.0,4160.0,76.0,54.73684210526316,Unknown,Blue
26.0,3,3.0,15195.0,0,0.0,2631.0,41.0,64.17073170731707,Doctorate,Blue
33.0,1,3.0,3443.0,0,0.0,2505.0,45.0,55.666666666666664,Graduate,Blue
38.0,5,2.0,34516.0,1662,0.048,3806.0,76.0,50.078947368421055,Graduate,Blue
36.0,3,3.0,2585.0,1847,0.715,3480.0,64.0,54.375,Graduate,Blue
42.0,3,2.0,1438.3,0,0.0,4102.0,78.0,52.58974358974359,Post-Graduate,Blue
36.0,2,3.0,1606.0,0,0.0,2628.0,41.0,64.09756097560975,Unknown,Blue
34.0,5,3.0,5371.0,1499,0.279,3282.0,66.0,49.72727272727273,Graduate,Blue
24.0,4,2.0,21114.0,0,0.0,3534.0,56.0,63.107142857142854,Graduate,Blue
36.0,3,1.0,4141.0,1424,0.344,3512.0,65.0,54.03076923076923,Graduate,Blue
34.0,4,2.0,2730.0,1970,0.722,3841.0,69.0,55.666666666666664,High School,Blue
36.0,4,2.0,33771.0,0,0.0,3819.0,75.0,50.92,Uneducated,Silver
44.0,5,2.0,3537.0,0,0.0,4726.0,78.0,60.58974358974359,Graduate,Blue
38.0,6,3.0,8258.0,1771,0.214,1447.0,23.0,62.91304347826087,Doctorate,Blue
35.0,6,3.0,3072.0,1611,0.524,3992.0,57.0,70.03508771929825,Graduate,Blue
38.0,4,3.0,8892.0,889,0.1,4900.0,89.0,55.056179775280896,High School,Blue
31.0,4,2.0,7802.0,1885,0.242,4212.0,75.0,56.16,High School,Blue
32.0,6,3.0,9294.0,2000,0.215,4431.0,82.0,54.03658536585366,Unknown,Blue
32.0,4,1.0,10007.0,1586,0.158,4309.0,77.0,55.96103896103896,Unknown,Blue
20.0,4,2.0,3095.0,1488,0.481,4642.0,92.0,50.45652173913044,High School,Blue
37.0,1,2.0,3607.0,0,0.0,2013.0,35.0,57.51428571428571,High School,Blue
23.0,3,1.0,1954.0,1179,0.603,3896.0,67.0,58.149253731343286,Uneducated,Blue
40.0,5,2.0,1845.0,1076,0.583,4319.0,76.0,56.828947368421055,Unknown,Blue
41.0,2,3.0,2751.0,2253,0.819,2108.0,40.0,52.7,Uneducated,Blue
28.0,6,4.0,1438.3,0,0.0,4815.0,81.0,59.44444444444444,High School,Blue
45.0,5,1.0,24287.0,1676,0.069,5495.0,69.0,79.6376811594203,High School,Blue
18.0,6,1.0,1694.0,1074,0.634,3857.0,70.0,55.1,Graduate,Blue
